ShipType,UnitNumber,Length,Width,Height,Thickness,BoxVolume,ProductVolume
Box,B000357,0.100000,0.800000,1.700000,0.000000,0.136000000,0.136000000
Box,B000358,0.100000,0.800000,1.800000,0.000000,0.144000000,0.144000000
Box,B000359,0.100000,0.800000,1.900000,0.000000,0.152000000,0.152000000
Box,B000360,0.100000,0.800000,2.000000,0.000000,0.160000000,0.160000000
Box,B000361,0.100000,0.900000,0.100000,0.000000,0.009000000,0.009000000
Box,B000362,0.100000,0.900000,0.100000,0.400000,0.009000000,0.007000000
Box,B000363,0.100000,0.900000,0.100000,0.600000,0.009000000,0.024000000
Box,B000364,0.100000,0.900000,0.100000,0.800000,0.009000000,0.045000000
Box,B000365,0.100000,0.900000,0.100000,1.000000,0.009000000,0.064000000
Box,B000366,0.100000,0.900000,0.200000,0.000000,0.018000000,0.018000000
Box,B000367,0.100000,0.900000,0.200000,0.600000,0.018000000,0.012000000
Box,B000368,0.100000,0.900000,0.200000,0.800000,0.018000000,0.030000000
Box,B000369,0.100000,0.900000,0.200000,1.000000,0.018000000,0.048000000
Box,B000370,0.100000,0.900000,0.300000,0.000000,0.027000000,0.027000000
Box,B000371,0.100000,0.900000,0.300000,0.800000,0.027000000,0.015000000
Box,B000372,0.100000,0.900000,0.300000,1.000000,0.027000000,0.032000000
Box,B000373,0.100000,0.900000,0.400000,0.000000,0.036000000,0.036000000
Box,B000374,0.100000,0.900000,0.400000,1.000000,0.036000000,0.016000000
Box,B000375,0.100000,0.900000,0.500000,0.000000,0.045000000,0.045000000
Box,B000376,0.100000,0.900000,0.600000,0.000000,0.054000000,0.054000000
Box,B000377,0.100000,0.900000,0.700000,0.000000,0.063000000,0.063000000
Box,B000378,0.100000,0.900000,0.800000,0.000000,0.072000000,0.072000000
Box,B000379,0.100000,0.900000,0.900000,0.000000,0.081000000,0.081000000
Box,B000380,0.100000,0.900000,1.000000,0.000000,0.090000000,0.090000000
Box,B000381,0.100000,0.900000,1.100000,0.000000,0.099000000,0.099000000
Box,B000382,0.100000,0.900000,1.200000,0.000000,0.108000000,0.108000000
Box,B000383,0.100000,0.900000,1.300000,0.000000,0.117000000,0.117000000
Box,B000384,0.100000,0.900000,1.400000,0.000000,0.126000000,0.126000000
Box,B000385,0.100000,0.900000,1.500000,0.000000,0.135000000,0.135000000
Box,B000386,0.100000,0.900000,1.600000,0.000000,0.144000000,0.144000000
Box,B000387,0.100000,0.900000,1.700000,0.000000,0.153000000,0.153000000
Box,B000388,0.100000,0.900000,1.800000,0.000000,0.162000000,0.162000000
Box,B000389,0.100000,0.900000,1.900000,0.000000,0.171000000,0.171000000
Box,B000390,0.100000,0.900000,2.000000,0.000000,0.180000000,0.180000000
Box,B000391,0.100000,1.000000,0.100000,0.000000,0.010000000,0.010000000
Box,B000392,0.100000,1.000000,0.100000,0.400000,0.010000000,0.008000000
Box,B000393,0.100000,1.000000,0.100000,0.600000,0.010000000,0.028000000
Box,B000394,0.100000,1.000000,0.100000,0.800000,0.010000000,0.054000000
Box,B000395,0.100000,1.000000,0.100000,1.000000,0.010000000,0.080000000
Box,B000396,0.100000,1.000000,0.200000,0.000000,0.020000000,0.020000000
Box,B000397,0.100000,1.000000,0.200000,0.600000,0.020000000,0.014000000
Box,B000398,0.100000,1.000000,0.200000,0.800000,0.020000000,0.036000000
Box,B000399,0.100000,1.000000,0.200000,1.000000,0.020000000,0.060000000
Box,B000400,0.100000,1.000000,0.300000,0.000000,0.030000000,0.030000000
Box,B000401,0.100000,1.000000,0.300000,0.800000,0.030000000,0.018000000
Box,B000402,0.100000,1.000000,0.300000,1.000000,0.030000000,0.040000000
Box,B000403,0.100000,1.000000,0.400000,0.000000,0.040000000,0.040000000
Box,B000404,0.100000,1.000000,0.400000,1.000000,0.040000000,0.020000000
Box,B000405,0.100000,1.000000,0.500000,0.000000,0.050000000,0.050000000
Box,B000406,0.100000,1.000000,0.600000,0.000000,0.060000000,0.060000000
Box,B000407,0.100000,1.000000,0.700000,0.000000,0.070000000,0.070000000
Box,B000408,0.100000,1.000000,0.800000,0.000000,0.080000000,0.080000000
Box,B000409,0.100000,1.000000,0.900000,0.000000,0.090000000,0.090000000
Box,B000410,0.100000,1.000000,1.000000,0.000000,0.100000000,0.100000000
Box,B000411,0.100000,1.000000,1.100000,0.000000,0.110000000,0.110000000
Box,B000412,0.100000,1.000000,1.200000,0.000000,0.120000000,0.120000000
Box,B000413,0.100000,1.000000,1.300000,0.000000,0.130000000,0.130000000
Box,B000414,0.100000,1.000000,1.400000,0.000000,0.140000000,0.140000000
Box,B000415,0.100000,1.000000,1.500000,0.000000,0.150000000,0.150000000
Box,B000416,0.100000,1.000000,1.600000,0.000000,0.160000000,0.160000000
Box,B000417,0.100000,1.000000,1.700000,0.000000,0.170000000,0.170000000
Box,B000418,0.100000,1.000000,1.800000,0.000000,0.180000000,0.180000000
Box,B000419,0.100000,1.000000,1.900000,0.000000,0.190000000,0.190000000
Box,B000420,0.100000,1.000000,2.000000,0.000000,0.200000000,0.200000000
Box,B000421,0.100000,1.100000,0.100000,0.000000,0.011000000,0.011000000
Box,B000422,0.100000,1.100000,0.100000,0.400000,0.011000000,0.009000000
Box,B000423,0.100000,1.100000,0.100000,0.600000,0.011000000,0.032000000
Box,B000424,0.100000,1.100000,0.100000,0.800000,0.011000000,0.063000000
Box,B000425,0.100000,1.100000,0.100000,1.000000,0.011000000,0.096000000
Box,B000426,0.100000,1.100000,0.200000,0.000000,0.022000000,0.022000000
Box,B000427,0.100000,1.100000,0.200000,0.600000,0.022000000,0.016000000
Box,B000428,0.100000,1.100000,0.200000,0.800000,0.022000000,0.042000000
Box,B000429,0.100000,1.100000,0.200000,1.000000,0.022000000,0.072000000
Box,B000430,0.100000,1.100000,0.300000,0.000000,0.033000000,0.033000000
Box,B000431,0.100000,1.100000,0.300000,0.800000,0.033000000,0.021000000
Box,B000432,0.100000,1.100000,0.300000,1.000000,0.033000000,0.048000000
Box,B000433,0.100000,1.100000,0.400000,0.000000,0.044000000,0.044000000
Box,B000434,0.100000,1.100000,0.400000,1.000000,0.044000000,0.024000000
Box,B000435,0.100000,1.100000,0.500000,0.000000,0.055000000,0.055000000
Box,B000436,0.100000,1.100000,0.600000,0.000000,0.066000000,0.066000000
Box,B000437,0.100000,1.100000,0.700000,0.000000,0.077000000,0.077000000
Box,B000438,0.100000,1.100000,0.800000,0.000000,0.088000000,0.088000000
Box,B000439,0.100000,1.100000,0.900000,0.000000,0.099000000,0.099000000
Box,B000440,0.100000,1.100000,1.000000,0.000000,0.110000000,0.110000000
Box,B000441,0.100000,1.100000,1.100000,0.000000,0.121000000,0.121000000
Box,B000442,0.100000,1.100000,1.200000,0.000000,0.132000000,0.132000000
Box,B000443,0.100000,1.100000,1.300000,0.000000,0.143000000,0.143000000
Box,B000444,0.100000,1.100000,1.400000,0.000000,0.154000000,0.154000000
Box,B000445,0.100000,1.100000,1.500000,0.000000,0.165000000,0.165000000
Box,B000446,0.100000,1.100000,1.600000,0.000000,0.176000000,0.176000000
Box,B000447,0.100000,1.100000,1.700000,0.000000,0.187000000,0.187000000
Box,B000448,0.100000,1.100000,1.800000,0.000000,0.198000000,0.198000000
Box,B000449,0.100000,1.100000,1.900000,0.000000,0.209000000,0.209000000
Box,B000450,0.100000,1.100000,2.000000,0.000000,0.220000000,0.220000000
Box,B000451,0.100000,1.200000,0.100000,0.000000,0.012000000,0.012000000
Box,B000452,0.100000,1.200000,0.100000,0.400000,0.012000000,0.010000000
Box,B000453,0.100000,1.200000,0.100000,0.600000,0.012000000,0.036000000
Box,B000454,0.100000,1.200000,0.100000,0.800000,0.012000000,0.072000000
Box,B000455,0.100000,1.200000,0.100000,1.000000,0.012000000,0.112000000
Box,B000456,0.100000,1.200000,0.200000,0.000000,0.024000000,0.024000000
Box,B000457,0.100000,1.200000,0.200000,0.600000,0.024000000,0.018000000
Box,B000458,0.100000,1.200000,0.200000,0.800000,0.024000000,0.048000000
Box,B000459,0.100000,1.200000,0.200000,1.000000,0.024000000,0.084000000
Box,B000460,0.100000,1.200000,0.300000,0.000000,0.036000000,0.036000000
Box,B000461,0.100000,1.200000,0.300000,0.800000,0.036000000,0.024000000
Box,B000462,0.100000,1.200000,0.300000,1.000000,0.036000000,0.056000000
Box,B000463,0.100000,1.200000,0.400000,0.000000,0.048000000,0.048000000
Box,B000464,0.100000,1.200000,0.400000,1.000000,0.048000000,0.028000000
Box,B000465,0.100000,1.200000,0.500000,0.000000,0.060000000,0.060000000
Box,B000466,0.100000,1.200000,0.600000,0.000000,0.072000000,0.072000000
Box,B000467,0.100000,1.200000,0.700000,0.000000,0.084000000,0.084000000
Box,B000468,0.100000,1.200000,0.800000,0.000000,0.096000000,0.096000000
Box,B000469,0.100000,1.200000,0.900000,0.000000,0.108000000,0.108000000
Box,B000470,0.100000,1.200000,1.000000,0.000000,0.120000000,0.120000000
Box,B000471,0.100000,1.200000,1.100000,0.000000,0.132000000,0.132000000
Box,B000472,0.100000,1.200000,1.200000,0.000000,0.144000000,0.144000000
Box,B000473,0.100000,1.200000,1.300000,0.000000,0.156000000,0.156000000
Box,B000474,0.100000,1.200000,1.400000,0.000000,0.168000000,0.168000000
Box,B000475,0.100000,1.200000,1.500000,0.000000,0.180000000,0.180000000
Box,B000476,0.100000,1.200000,1.600000,0.000000,0.192000000,0.192000000
Box,B000477,0.100000,1.200000,1.700000,0.000000,0.204000000,0.204000000
Box,B000478,0.100000,1.200000,1.800000,0.000000,0.216000000,0.216000000
Box,B000479,0.100000,1.200000,1.900000,0.000000,0.228000000,0.228000000
Box,B000480,0.100000,1.200000,2.000000,0.000000,0.240000000,0.240000000
Box,B000481,0.100000,1.300000,0.100000,0.000000,0.013000000,0.013000000
Box,B000482,0.100000,1.300000,0.100000,0.400000,0.013000000,0.011000000
Box,B000483,0.100000,1.300000,0.100000,0.600000,0.013000000,0.040000000
Box,B000484,0.100000,1.300000,0.100000,0.800000,0.013000000,0.081000000
Box,B000485,0.100000,1.300000,0.100000,1.000000,0.013000000,0.128000000
Box,B000486,0.100000,1.300000,0.200000,0.000000,0.026000000,0.026000000
Box,B000487,0.100000,1.300000,0.200000,0.600000,0.026000000,0.020000000
Box,B000488,0.100000,1.300000,0.200000,0.800000,0.026000000,0.054000000
Box,B000489,0.100000,1.300000,0.200000,1.000000,0.026000000,0.096000000
Box,B000490,0.100000,1.300000,0.300000,0.000000,0.039000000,0.039000000
Box,B000491,0.100000,1.300000,0.300000,0.800000,0.039000000,0.027000000
Box,B000492,0.100000,1.300000,0.300000,1.000000,0.039000000,0.064000000
Box,B000493,0.100000,1.300000,0.400000,0.000000,0.052000000,0.052000000
Box,B000494,0.100000,1.300000,0.400000,1.000000,0.052000000,0.032000000
Box,B000495,0.100000,1.300000,0.500000,0.000000,0.065000000,0.065000000
Box,B000496,0.100000,1.300000,0.600000,0.000000,0.078000000,0.078000000
Box,B000497,0.100000,1.300000,0.700000,0.000000,0.091000000,0.091000000
Box,B000498,0.100000,1.300000,0.800000,0.000000,0.104000000,0.104000000
Box,B000499,0.100000,1.300000,0.900000,0.000000,0.117000000,0.117000000
Box,B000500,0.100000,1.300000,1.000000,0.000000,0.130000000,0.130000000
Box,B000501,0.100000,1.300000,1.100000,0.000000,0.143000000,0.143000000
Box,B000502,0.100000,1.300000,1.200000,0.000000,0.156000000,0.156000000
Box,B000503,0.100000,1.300000,1.300000,0.000000,0.169000000,0.169000000
Box,B000504,0.100000,1.300000,1.400000,0.000000,0.182000000,0.182000000
Box,B000505,0.100000,1.300000,1.500000,0.000000,0.195000000,0.195000000
Box,B000506,0.100000,1.300000,1.600000,0.000000,0.208000000,0.208000000
Box,B000507,0.100000,1.300000,1.700000,0.000000,0.221000000,0.221000000
Box,B000508,0.100000,1.300000,1.800000,0.000000,0.234000000,0.234000000
Box,B000509,0.100000,1.300000,1.900000,0.000000,0.247000000,0.247000000
Box,B000510,0.100000,1.300000,2.000000,0.000000,0.260000000,0.260000000
Box,B000511,0.100000,1.400000,0.100000,0.000000,0.014000000,0.014000000
Box,B000512,0.100000,1.400000,0.100000,0.400000,0.014000000,0.012000000
Box,B000513,0.100000,1.400000,0.100000,0.600000,0.014000000,0.044000000
Box,B000514,0.100000,1.400000,0.100000,0.800000,0.014000000,0.090000000
Box,B000515,0.100000,1.400000,0.100000,1.000000,0.014000000,0.144000000
Box,B000516,0.100000,1.400000,0.200000,0.000000,0.028000000,0.028000000
Box,B000517,0.100000,1.400000,0.200000,0.600000,0.028000000,0.022000000
Box,B000518,0.100000,1.400000,0.200000,0.800000,0.028000000,0.060000000
Box,B000519,0.100000,1.400000,0.200000,1.000000,0.028000000,0.108000000
Box,B000520,0.100000,1.400000,0.300000,0.000000,0.042000000,0.042000000
Box,B000521,0.100000,1.400000,0.300000,0.800000,0.042000000,0.030000000
Box,B000522,0.100000,1.400000,0.300000,1.000000,0.042000000,0.072000000
Box,B000523,0.100000,1.400000,0.400000,0.000000,0.056000000,0.056000000
Box,B000524,0.100000,1.400000,0.400000,1.000000,0.056000000,0.036000000
Box,B000525,0.100000,1.400000,0.500000,0.000000,0.070000000,0.070000000
Box,B000526,0.100000,1.400000,0.600000,0.000000,0.084000000,0.084000000
Box,B000527,0.100000,1.400000,0.700000,0.000000,0.098000000,0.098000000
Box,B000528,0.100000,1.400000,0.800000,0.000000,0.112000000,0.112000000
Box,B000529,0.100000,1.400000,0.900000,0.000000,0.126000000,0.126000000
Box,B000530,0.100000,1.400000,1.000000,0.000000,0.140000000,0.140000000
Box,B000531,0.100000,1.400000,1.100000,0.000000,0.154000000,0.154000000
Box,B000532,0.100000,1.400000,1.200000,0.000000,0.168000000,0.168000000
Box,B000533,0.100000,1.400000,1.300000,0.000000,0.182000000,0.182000000
Box,B000534,0.100000,1.400000,1.400000,0.000000,0.196000000,0.196000000
Box,B000535,0.100000,1.400000,1.500000,0.000000,0.210000000,0.210000000
Box,B000536,0.100000,1.400000,1.600000,0.000000,0.224000000,0.224000000
Box,B000537,0.100000,1.400000,1.700000,0.000000,0.238000000,0.238000000
Box,B000538,0.100000,1.400000,1.800000,0.000000,0.252000000,0.252000000
Box,B000539,0.100000,1.400000,1.900000,0.000000,0.266000000,0.266000000
Box,B000540,0.100000,1.400000,2.000000,0.000000,0.280000000,0.280000000
Box,B000541,0.100000,1.500000,0.100000,0.000000,0.015000000,0.015000000
Box,B000542,0.100000,1.500000,0.100000,0.400000,0.015000000,0.013000000
Box,B000543,0.100000,1.500000,0.100000,0.600000,0.015000000,0.048000000
Box,B000544,0.100000,1.500000,0.100000,0.800000,0.015000000,0.099000000
Box,B000545,0.100000,1.500000,0.100000,1.000000,0.015000000,0.160000000
Box,B000546,0.100000,1.500000,0.200000,0.000000,0.030000000,0.030000000
Box,B000547,0.100000,1.500000,0.200000,0.600000,0.030000000,0.024000000
Box,B000548,0.100000,1.500000,0.200000,0.800000,0.030000000,0.066000000
Box,B000549,0.100000,1.500000,0.200000,1.000000,0.030000000,0.120000000
Box,B000550,0.100000,1.500000,0.300000,0.000000,0.045000000,0.045000000
Box,B000551,0.100000,1.500000,0.300000,0.800000,0.045000000,0.033000000
Box,B000552,0.100000,1.500000,0.300000,1.000000,0.045000000,0.080000000
Box,B000553,0.100000,1.500000,0.400000,0.000000,0.060000000,0.060000000
Box,B000554,0.100000,1.500000,0.400000,1.000000,0.060000000,0.040000000
Box,B000555,0.100000,1.500000,0.500000,0.000000,0.075000000,0.075000000
Box,B000556,0.100000,1.500000,0.600000,0.000000,0.090000000,0.090000000
Box,B000557,0.100000,1.500000,0.700000,0.000000,0.105000000,0.105000000
Box,B000558,0.100000,1.500000,0.800000,0.000000,0.120000000,0.120000000
Box,B000559,0.100000,1.500000,0.900000,0.000000,0.135000000,0.135000000
Box,B000560,0.100000,1.500000,1.000000,0.000000,0.150000000,0.150000000
Box,B000561,0.100000,1.500000,1.100000,0.000000,0.165000000,0.165000000
Box,B000562,0.100000,1.500000,1.200000,0.000000,0.180000000,0.180000000
Box,B000563,0.100000,1.500000,1.300000,0.000000,0.195000000,0.195000000
Box,B000564,0.100000,1.500000,1.400000,0.000000,0.210000000,0.210000000
Box,B000565,0.100000,1.500000,1.500000,0.000000,0.225000000,0.225000000
Box,B000566,0.100000,1.500000,1.600000,0.000000,0.240000000,0.240000000
Box,B000567,0.100000,1.500000,1.700000,0.000000,0.255000000,0.255000000
Box,B000568,0.100000,1.500000,1.800000,0.000000,0.270000000,0.270000000
Box,B000569,0.100000,1.500000,1.900000,0.000000,0.285000000,0.285000000
Box,B000570,0.100000,1.500000,2.000000,0.000000,0.300000000,0.300000000
Box,B000571,0.100000,1.600000,0.100000,0.000000,0.016000000,0.016000000
Box,B000572,0.100000,1.600000,0.100000,0.400000,0.016000000,0.014000000
Box,B000573,0.100000,1.600000,0.100000,0.600000,0.016000000,0.052000000
Box,B000574,0.100000,1.600000,0.100000,0.800000,0.016000000,0.108000000
Box,B000575,0.100000,1.600000,0.100000,1.000000,0.016000000,0.176000000
Box,B000576,0.100000,1.600000,0.200000,0.000000,0.032000000,0.032000000
Box,B000577,0.100000,1.600000,0.200000,0.600000,0.032000000,0.026000000
Box,B000578,0.100000,1.600000,0.200000,0.800000,0.032000000,0.072000000
Box,B000579,0.100000,1.600000,0.200000,1.000000,0.032000000,0.132000000
Box,B000580,0.100000,1.600000,0.300000,0.000000,0.048000000,0.048000000
Box,B000581,0.100000,1.600000,0.300000,0.800000,0.048000000,0.036000000
Box,B000582,0.100000,1.600000,0.300000,1.000000,0.048000000,0.088000000
Box,B000583,0.100000,1.600000,0.400000,0.000000,0.064000000,0.064000000
Box,B000584,0.100000,1.600000,0.400000,1.000000,0.064000000,0.044000000
Box,B000585,0.100000,1.600000,0.500000,0.000000,0.080000000,0.080000000
Box,B000586,0.100000,1.600000,0.600000,0.000000,0.096000000,0.096000000
Box,B000587,0.100000,1.600000,0.700000,0.000000,0.112000000,0.112000000
Box,B000588,0.100000,1.600000,0.800000,0.000000,0.128000000,0.128000000
Box,B000589,0.100000,1.600000,0.900000,0.000000,0.144000000,0.144000000
Box,B000590,0.100000,1.600000,1.000000,0.000000,0.160000000,0.160000000
Box,B000591,0.100000,1.600000,1.100000,0.000000,0.176000000,0.176000000
Box,B000592,0.100000,1.600000,1.200000,0.000000,0.192000000,0.192000000
Box,B000593,0.100000,1.600000,1.300000,0.000000,0.208000000,0.208000000
Box,B000594,0.100000,1.600000,1.400000,0.000000,0.224000000,0.224000000
Box,B000595,0.100000,1.600000,1.500000,0.000000,0.240000000,0.240000000
Box,B000596,0.100000,1.600000,1.600000,0.000000,0.256000000,0.256000000
Box,B000597,0.100000,1.600000,1.700000,0.000000,0.272000000,0.272000000
Box,B000598,0.100000,1.600000,1.800000,0.000000,0.288000000,0.288000000
Box,B000599,0.100000,1.600000,1.900000,0.000000,0.304000000,0.304000000
Box,B000600,0.100000,1.600000,2.000000,0.000000,0.320000000,0.320000000
Box,B000601,0.100000,1.700000,0.100000,0.000000,0.017000000,0.017000000
Box,B000602,0.100000,1.700000,0.100000,0.400000,0.017000000,0.015000000
Box,B000603,0.100000,1.700000,0.100000,0.600000,0.017000000,0.056000000
Box,B000604,0.100000,1.700000,0.100000,0.800000,0.017000000,0.117000000
Box,B000605,0.100000,1.700000,0.100000,1.000000,0.017000000,0.192000000
Box,B000606,0.100000,1.700000,0.200000,0.000000,0.034000000,0.034000000
Box,B000607,0.100000,1.700000,0.200000,0.600000,0.034000000,0.028000000
Box,B000608,0.100000,1.700000,0.200000,0.800000,0.034000000,0.078000000
Box,B000609,0.100000,1.700000,0.200000,1.000000,0.034000000,0.144000000
Box,B000610,0.100000,1.700000,0.300000,0.000000,0.051000000,0.051000000
Box,B000611,0.100000,1.700000,0.300000,0.800000,0.051000000,0.039000000
Box,B000612,0.100000,1.700000,0.300000,1.000000,0.051000000,0.096000000
Box,B000613,0.100000,1.700000,0.400000,0.000000,0.068000000,0.068000000
Box,B000614,0.100000,1.700000,0.400000,1.000000,0.068000000,0.048000000
Box,B000615,0.100000,1.700000,0.500000,0.000000,0.085000000,0.085000000
Box,B000616,0.100000,1.700000,0.600000,0.000000,0.102000000,0.102000000
